"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"2012","27019","CARVER","Minnesota",147310,31.1111406753,29.0202173331
"2012","13113","FAYETTE","Georgia",168726,40.9774848984,22.0388126889
"2012","50001","ADDISON","Vermont",120673,27.9602873317,20.0114351058
"2012","39035","CUYAHOGA","Ohio",4460489,38.6589387683,22.324381296
"2012","18011","BOONE","Indiana",287054,26.5018838893,30.033464215
"2012","28033","DE SOTO","Mississippi",58954,39.729823346,36.4546598123
"2012","28121","RANKIN","Mississippi",130278,18.797215856,31.3107716458
"2012","18089","LAKE","Indiana",408066,33.8271962888,25.106325928
"2012","39043","ERIE","Ohio",91784,39.3151904783,25.1096178431
"2012","20091","JOHNSON","Kansas",1769585,47.5116139224,25.1265041884
"2012","05119","PULASKI","Arkansas",1355586,35.0018346408,27.2606512942
"2012","42081","LYCOMING","Pennsylvania",117358,34.3704584489,30.3529921601
"2012","37127","NASH","North Carolina",85551,41.0684121622,28.2454945403
"2012","37081","GUILFORD","North Carolina",1001679,40.8496892074,25.6251162588
"2012","47159","SMITH","Tennessee",62150,47.9974968711,15.278283012
"2012","26087","LAPEER","Michigan",35798,45.1616759309,22.2988857512
"2012","45013","BEAUFORT","South Carolina",441146,43.3999182291,24.6205339187
"2012","13057","CHEROKEE","Georgia",126646,38.9288432563,27.5107747018
"2012","45045","GREENVILLE","South Carolina",851704,30.3402180658,30.0777295894
"2012","42069","LACKAWANNA","Pennsylvania",271379,35.2986711602,17.0340161275
"2012","16083","TWIN FALLS","Idaho",48068,44.1702934157,29.2521215375
"2012","20155","RENO","Kansas",32364,36.2989323843,33.6485510837
"2012","12009","BREVARD","Florida",662959,32.196747582,27.2906433114
"2012","12061","INDIAN RIVER","Florida",1206507,40.7223191043,26.9003246194
"2012","37109","LINCOLN","North Carolina",29679,30.3529754959,31.0413769124
"2012","13151","HENRY","Georgia",98258,41.0925266638,21.5940572621
"2012","41015","CURRY","Oregon",27412,23.1785745749,29.7567583146
"2012","47037","DAVIDSON","Tennessee",2965120,34.1470737533,26.2260832019
"2012","48085","COLLIN","Texas",1947925,34.259095593,28.8488701606
"2012","42111","SOMERSET","Pennsylvania",41745,24.9588138386,30.2585381424
"2012","16017","BONNER","Idaho",43342,36.6370052163,21.7928652383
"2012","48409","SAN PATRICIO","Texas",43815,44.1786283892,26.8695046574
"2012","42015","BRADFORD","Pennsylvania",26175,38.1591071977,25.5274156218
"2012","20209","WYANDOTTE","Kansas",33260,28.5749883196,32.1404186189
"2012","08005","ARAPAHOE","Colorado",2495755,38.0905637224,25.275500454
"2012","25005","BRISTOL","Massachusetts",484862,35.9401912084,21.6924003833
"2012","48037","BOWIE","Texas",169620,32.3559899858,23.4347936186
"2012","09009","NEW HAVEN","Connecticut",1549651,32.1726277788,18.110264026
"2012","21151","MADISON","Kentucky",55787,24.6555273994,26.8255224089
"2012","08077","MESA","Colorado",197049,37.1738079118,26.9988288351
"2012","06071","SAN BERNARDINO","California",858569,33.677532707,24.7133967069
"2012","23031","YORK","Maine",197775,36.5390269513,21.4175196176
"2012","48477","WASHINGTON","Texas",67258,12.3575810692,33.3694059755
"2012","39153","SUMMIT","Ohio",934590,30.4466380203,27.9431129256
"2012","25023","PLYMOUTH","Massachusetts",1047066,43.7476886019,20.3665354962
"2012","18163","VANDERBURGH","Indiana",484845,30.8067037481,29.1484495512
"2012","44007","PROVIDENCE","Rhode Island",826263,30.5796641323,23.4576084018
"2012","38017","CASS","North Dakota",537960,41.5139592017,28.5599703713
"2012","01077","LAUDERDALE","Alabama",48213,33.9375558377,30.522177148
"2012","01125","TUSCALOOSA","Alabama",324447,38.8775753245,23.1359493936
"2012","27131","RICE","Minnesota",40891,37.02951156,22.2645852816
"2012","51810","VIRGINIA BEACH (CITY)","Virginia",1203216,29.722478071,27.7556020507
"2012","08035","DOUGLAS","Colorado",913464,44.174209521,24.8677062197
"2012","12086","MIAMI-DADE","Florida",8931470,31.1245669827,24.3986957045
"2012","48027","BELL","Texas",234124,40.7409632763,26.7397938429
"2012","49005","CACHE","Utah",189738,25.4202497731,27.9324317382
"2012","29009","BARRY","Missouri",33274,31.5068493151,28.2494549698
"2012","13297","WALTON","Georgia",51568,16.299361787,31.5207795852
"2012","10001","KENT","Delaware",76840,39.008710511,28.3586184192
"2012","39167","WASHINGTON","Ohio",67937,48.2972136223,24.513037935
"2012","49053","WASHINGTON","Utah",246568,42.1400121223,26.592494989
"2012","39157","TUSCARAWAS","Ohio",118700,33.7581230484,29.4981569399
"2012","13277","TIFT","Georgia",51116,10.3448275862,31.7882586347
"2012","26015","BARRY","Michigan",147550,13.3635334088,27.7729137959
"2012","51550","CHESAPEAKE CITY (CITY)","Virginia",192005,44.0627922512,28.0298326808
"2012","12011","BROWARD","Florida",3917063,28.4364715814,27.4192567032
"2012","42017","BUCKS","Pennsylvania",1281335,32.1337427174,25.4323361361
"2012","21073","FRANKLIN","Kentucky",105253,33.154928579,22.3633147477
"2012","059","ORANGE","California",46868,50.3018533373,6.6990815775
"2012","19163","SCOTT","Iowa",279342,37.7821016573,28.1738657891
"2012","06047","MERCED","California",210337,45.2970681007,23.72584423
"2012","48355","NUECES","Texas",604160,27.0638077275,28.4600101439
"2012","30111","YELLOWSTONE","Montana",410596,37.9143941946,24.3220807678
"2012","31157","SCOTTS BLUFF","Nebraska",49121,36.1356111773,26.7183208436
"2012","41047","MARION","Oregon",180760,39.6779333975,24.4276013621
"2012","12031","DUVAL","Florida",2137307,37.8356729929,24.0511955426
"2012","32031","WASHOE","Nevada",1293662,30.0980736457,26.8848747382
"2012","33011","HILLSBOROUGH","New Hampshire",687180,41.369751905,21.0293230279
"2012","19153","POLK","Iowa",1336832,37.0825143452,21.7968936977
"2012","01089","MADISON","Alabama",798416,33.3873213423,26.4203019779
"2012","21009","BARREN","Kentucky",32680,25.8652094718,32.9915934882
"2012","42089","MONROE","Pennsylvania",97247,33.6647956945,16.4372700466
"2012","34017","HUDSON","New Jersey",651680,32.051861176,17.1729492389
"2012","55081","MONROE","Wisconsin",35818,42.7235195459,27.1033961857
"2012","36059","NASSAU","New York",4408037,29.6423411199,26.2440563403
"2012","08001","ADAMS","Colorado",190943,35.85484937,27.7886099032
"2012","19033","CERRO GORDO","Iowa",57721,54.7780691076,18.148682512
"2012","49011","DAVIS","Utah",618697,26.8974963778,27.0800093705
"2012","13059","CLARKE","Georgia",131136,44.0748535871,14.8368443746
"2012","34003","BERGEN","New Jersey",3372594,33.6721866624,21.3051448484
"2012","183","ST. CHARLES","Missouri",28064,30.4562268804,28.927933777
"2012","36055","MONROE","New York",1030785,37.4530640596,21.4474295353
"2012","35045","SAN JUAN","New Mexico",118898,26.9850225687,27.6060268404
"2012","48259","KENDALL","Texas",255352,39.980024456,25.7499421015
"2012","24037","ST. MARY""S","Maryland",75144,23.67325806,33.4521404708
"2012","31177","WASHINGTON","Nebraska",41977,26.3888888889,24.5358384496
"2012","13073","COLUMBIA","Georgia",206537,35.1725327354,26.6237757525
"2012","39075","HOLMES","Ohio",40775,28.7907869482,23.3679802587
"2012","02090","FAIRBANKS NORTH STAR","Alaska",108875,43.5175181964,20.0056232906
"2012","51710","NORFOLK (CITY)","Virginia",414222,35.0394806696,18.1909268935
"2012","21235","WHITLEY","Kentucky",72901,38.7069226743,26.0034641828
"2012","28059","JACKSON","Mississippi",109316,27.7572672856,27.191950746
"2012","40013","BRYAN","Oklahoma",44904,17.8140443627,31.6950088049
"2012","34013","ESSEX","New Jersey",2545190,29.7315353624,22.9834981418
"2012","55035","EAU CLAIRE","Wisconsin",91102,43.6601269968,18.0541490339
"2012","18053","GRANT","Indiana",41235,44.0497335702,25.1230722237
"2012","34027","MORRIS","New Jersey",1911432,38.4857050651,21.7325102881
"2012","48479","WEBB","Texas",353671,21.304533809,31.3018358841
"2012","01071","JACKSON","Alabama",27059,26.2246098096,23.4580618037
"2012","34031","PASSAIC","New Jersey",326254,31.0943470139,19.7049456059
"2012","41033","JOSEPHINE","Oregon",65509,39.7430803867,24.6223645299
"2012","21059","DAVIESS","Kentucky",80662,49.9322613997,24.4214604976
"2012","55109","ST. CROIX","Wisconsin",76649,32.3859511977,26.1452278571
"2012","51041","CHESTERFIELD","Virginia",408524,39.6631166873,23.8084572129
"2012","51085","HANOVER","Virginia",126738,30.8803019116,27.3163472504
"2012","17089","KANE","Illinois",506424,41.2085871635,23.5165658852
"2012","40109","OKLAHOMA","Oklahoma",1835464,28.508739291,28.7508225532
"2012","17043","DU PAGE","Illinois",2810064,32.2799942045,26.2032550937
"2012","40147","WASHINGTON","Oklahoma",60600,21.0725893824,29.676224395
"2012","21015","BOONE","Kentucky",115930,48.1326750222,24.0900753183
"2012","27137","ST. LOUIS","Minnesota",162997,36.6384675429,19.9068563403
"2012","23001","ANDROSCOGGIN","Maine",70425,37.5903863816,23.3193084104
"2012","48231","HUNT","Texas",28300,35.4602923746,27.4749492643
"2012","34025","MONMOUTH","New Jersey",1606131,32.4253931469,24.9423481743
"2012","17113","MC LEAN","Illinois",233121,44.9390135591,21.891227603
"2012","40071","KAY","Oklahoma",25210,7.5479396165,34.9045434364
"2012","019","FRESNO","California",115139,29.7534188711,26.7226567588
"2012","48485","WICHITA","Texas",177164,16.3486333161,29.3101979177
"2012","36101","STEUBEN","New York",115921,36.2638308865,11.6690907438
"2012","27171","WRIGHT","Minnesota",48979,35.5348784108,27.5671718911
"2012","31055","DOUGLAS","Nebraska",2013057,33.443323039,25.271189837
"2012","01117","SHELBY","Alabama",396177,22.2955153503,30.0875785827
"2012","20177","SHAWNEE","Kansas",245381,42.3157750468,22.9435229524
"2012","29225","WEBSTER","Missouri",31932,80.3536345776,18.0356961769
"2012","47149","RUTHERFORD","Tennessee",152252,37.499905,24.1095925114
"2012","19169","STORY","Iowa",147809,38.526443076,15.8707567453
"2012","46135","YANKTON","South Dakota",26615,46.5487166708,16.9637349437
"2012","21115","JOHNSON","Kentucky",25250,0,29.3410676837
"2012","12089","NASSAU","Florida",173949,31.3072931681,24.2030862807
"2012","53055","SAN JUAN","Washington",88947,27.1262646885,22.3019013896
"2012","47065","HAMILTON","Tennessee",1259343,39.4330508708,22.8269222489
"2012","37055","DARE","North Carolina",38196,41.8639726126,17.9937049696
"2012","26049","GENESEE","Michigan",230609,32.2227786576,22.2092595848
"2012","12095","ORANGE","Florida",2610220,29.0773652924,24.9180033943
"2012","42011","BERKS","Pennsylvania",368057,35.0434298006,25.5073484421
"2012","55131","WASHINGTON","Wisconsin",101528,54.4828545594,25.0672164896
"2012","42103","PIKE","Pennsylvania",32200,34.584675107,20.1891766165
"2012","24013","CARROLL","Maryland",95656,30.9968086838,21.1501320747
"2012","26121","MUSKEGON","Michigan",90810,56.6509659706,24.1868126769
"2012","21195","PIKE","Kentucky",124837,32.402170663,23.7313105654
"2012","21067","FAYETTE","Kentucky",895839,22.3450327175,28.0747823705
"2012","40119","PAYNE","Oklahoma",62240,38.4995975105,24.1852297043
"2012","48277","LAMAR","Texas",30435,8.0068143101,32.523226156
"2012","18059","HANCOCK","Indiana",59158,16.2586366676,37.9676599794
"2012","42027","CENTRE","Pennsylvania",227636,34.7009367803,20.5786070009
"2012","29183","ST. CHARLES","Missouri",312484,43.4909448023,24.3402731297
"2012","093","KNOX","Tennessee",75575,39.9846212995,24.8803172733
"2012","20173","SEDGWICK","Kansas",1306450,36.4877853705,28.2731241339
"2012","51760","RICHMOND (CITY)","Virginia",591411,35.6885398545,21.037822882
"2012","12071","LEE","Florida",1387939,37.4241184034,22.6523604929
"2012","42045","DELAWARE","Pennsylvania",2082654,35.8005439917,20.6097831058
"2012","04027","YUMA","Arizona",86644,37.7876434261,21.884796645
"2012","18005","BARTHOLOMEW","Indiana",108726,56.3333231175,22.0033370116
"2012","48121","DENTON","Texas",907747,28.9410470491,26.0536428471
"2012","04015","MOHAVE","Arizona",57123,32.3337795627,24.6474419575
"2012","24015","CECIL","Maryland",48533,47.5536842105,19.2135424079
"2012","34035","SOMERSET","New Jersey",1160191,31.5037130275,22.9631158044
"2012","17197","WILL","Illinois",395760,42.4845565706,20.5363558767
"2012","47187","WILLIAMSON","Tennessee",1193915,37.6975614076,26.9973625363
"2012","24003","ANNE ARUNDEL","Maryland",1096244,30.6249407116,20.5418378677
"2012","35015","EDDY","New Mexico",242867,24.0143637316,25.8906449378
"2012","47141","PUTNAM","Tennessee",116709,23.6338623438,26.7483405786
"2012","55071","MANITOWOC","Wisconsin",53820,46.1992586152,30.8599167822
"2012","27037","DAKOTA","Minnesota",516554,32.6267085291,24.1538726328
"2012","51067","FRANKLIN","Virginia",50122,41.9913419913,25.1056656474
"2012","35035","OTERO","New Mexico",53676,18.9008359175,28.1077043466
"2012","13015","BARTOW","Georgia",42561,47.1698113208,13.9901732609
"2012","37163","SAMPSON","North Carolina",79927,16.0885365048,30.2372666328
"2012","23007","FRANKLIN","Maine",28237,51.0781108715,14.386566249
"2012","42063","INDIANA","Pennsylvania",271778,18.8068740034,25.9216287461
"2012","51600","FAIRFAX (CITY)","Virginia",233581,29.1230244809,22.5772485114
"2012","34023","MIDDLESEX","New Jersey",554831,34.3731772977,17.0362650788
"2012","25027","WORCESTER","Massachusetts",912785,34.3206834365,20.3678761736
"2012","37019","BRUNSWICK","North Carolina",73262,36.2908709696,16.6577260071
"2012","42029","CHESTER","Pennsylvania",1510863,38.7900568007,21.673080714
"2012","22063","LIVINGSTON","Louisiana",37032,34.2339510258,23.6980150872
"2012","48041","BRAZOS","Texas",234600,36.158491962,25.7704344324
"2012","24043","WASHINGTON","Maryland",74400,45.9921411603,27.7453818294
"2012","18081","JOHNSON","Indiana",103710,39.7863726022,21.1202515797
"2012","17167","SANGAMON","Illinois",242484,35.7325899236,19.298167166
"2012","36001","ALBANY","New York",376480,29.7530360116,17.312508253
"2012","26115","MONROE","Michigan",43636,32.4941041494,27.950310559
"2012","47163","SULLIVAN","Tennessee",256698,31.1853994877,23.6745353644
"2012","40143","TULSA","Oklahoma",1886454,35.4335771371,24.3759089698
"2012","48245","JEFFERSON","Texas",633187,25.9110462489,25.6235690552
"2012","073","SAN DIEGO","California",58501,41.7358172781,11.586470615
"2012","51019","BEDFORD","Virginia",69244,38.49995906,23.3522084974
"2012","30067","PARK","Montana",51622,26.0225740044,14.5768920223
"2012","48339","MONTGOMERY","Texas",1234778,20.2302392465,27.2897133393
"2012","54061","MONONGALIA","West Virginia",428501,27.5022649785,22.493775791
"2012","45019","CHARLESTON","South Carolina",838627,28.4244973881,23.3611958025
"2012","47157","SHELBY","Tennessee",1511610,33.4173943196,25.8080057767
"2012","47001","ANDERSON","Tennessee",109274,29.5517875681,21.5529062492
"2012","06107","TULARE","California",329967,36.9248150386,30.380855817
"2012","12091","OKALOOSA","Florida",139302,27.0667622897,24.4280848819
"2012","39077","HURON","Ohio",25151,52.2844935914,16.9870312176
"2012","47031","COFFEE","Tennessee",32854,38.8674282896,20.2052541
"2012","36067","ONONDAGA","New York",506314,30.2618049984,23.0776221077
"2012","42133","YORK","Pennsylvania",362974,42.8855139598,21.6006535585
"2012","53053","PIERCE","Washington",595516,29.4810417362,22.6967511306
"2012","35009","CURRY","New Mexico",56820,47.0309810671,26.438916707
"2012","39151","STARK","Ohio",658343,31.4729144904,25.3796745515
"2012","24047","WORCESTER","Maryland",54395,41.1117090452,22.7716330514
"2012","27141","SHERBURNE","Minnesota",32658,41.2701572765,18.3437266151
"2012","42129","WESTMORELAND","Pennsylvania",407090,28.5007102058,26.4587549464
"2012","18141","ST. JOSEPH","Indiana",429732,30.806943087,22.9870063832
"2012","55055","JEFFERSON","Wisconsin",48036,53.2275477156,14.7626545603
"2012","34015","GLOUCESTER","New Jersey",140767,20.2864276215,26.0492486313
"2012","30029","FLATHEAD","Montana",221033,34.8097013923,19.7345732791
"2012","13067","COBB","Georgia",852155,31.8974792384,24.5973223315
"2012","21177","MUHLENBERG","Kentucky",55466,38.1700175314,20.2290256944
"2012","22033","EAST BATON ROUGE","Louisiana",1019847,30.6056650808,24.0075882462
"2012","18097","MARION","Indiana",2043768,33.5750146087,21.9994455101
"2012","17095","KNOX","Illinois",47263,29.7423887588,24.3460533688
"2012","42033","CLEARFIELD","Pennsylvania",40894,16.9043780231,26.8696641204
"2012","37159","ROWAN","North Carolina",73877,16.4757602032,29.9708564445
"2012","29510","SAINT LOUIS CITY (CITY)","Missouri",601197,29.2457488935,19.4124679103
"2012","38015","BURLEIGH","North Dakota",240235,41.3633872454,17.1439398215
"2012","06025","IMPERIAL","California",67036,13.4228187919,28.3314553357
"2012","06101","SUTTER","California",91032,45.8193871251,21.3339575173
"2012","48303","LUBBOCK","Texas",401374,20.4170916124,27.1844588308
"2012","26097","MACKINAC","Michigan",31110,29.4120716828,7.1001225402
"2012","47009","BLOUNT","Tennessee",80763,34.4270928742,24.883543859
"2012","48063","CAMP","Texas",41130,89.3333333333,24.0514151526
"2012","12015","CHARLOTTE","Florida",159067,25.113660619,23.461074476
"2012","24021","FREDERICK","Maryland",215643,28.0509569586,23.7224398665
"2012","47131","OBION","Tennessee",27061,2.3463162834,26.8747492926
"2012","53063","SPOKANE","Washington",470608,39.5477315927,20.0482365636
